"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial","training","post.training","fingerid"
"834","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",1,0,"x",12,0.3,-0.5,-0.25,29,16,1,FALSE,FALSE,196
"835","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",2,0,"x",12,0.75,-0.25,0.75,26,23,34,FALSE,FALSE,196
"836","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",3,0,"x",12,0,-0.25,0,6,4,17,FALSE,FALSE,196
"837","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",4,0,"y",12,0.3,0.4,0.4,39,21,43,FALSE,FALSE,196
"838","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",5,0,"y",12,0,0.45,0,54,24,1,FALSE,FALSE,196
"839","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",6,0,"y",12,0.5,0.6,0.5,5,5,10,FALSE,FALSE,196
"840","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",7,0,"x",12,0.35,-0.5,0.35,12,10,12,FALSE,FALSE,196
"841","9cfabf33dc193757adf10d8c601b78b7","f5f7608cd25c5fa98f6446a2d5e113af","204.8.8",8,0,"x",12,0.3,-0.5,0.3,15,11,22,FALSE,FALSE,196
"842","9e233e49eb2b84d1f259d31692a1d23b","476b74d1cbec9906cef803abb3f1195c","108.36.102",0,0,"x",3,0.575,0.5,0.575,58,31,55,FALSE,FALSE,65
"843","9e233e49eb2b84d1f259d31692a1d23b","476b74d1cbec9906cef803abb3f1195c","108.36.102",1,0,"x",3,0,0.55,0,11,11,19,FALSE,FALSE,65
"844","9e366aef135c9323702bd29971a5e9e2","09cd0fff4b0e9802c2b5aca81eb85515","98.190.248",0,0,"x",3,0.0999999999999996,0.2,0.35,21,13,2.15,TRUE,FALSE,9
"845","9e366aef135c9323702bd29971a5e9e2","09cd0fff4b0e9802c2b5aca81eb85515","98.190.248",1,0,"y",3,0.575,0.0999999999999996,0.575,3,3,1.53333333333333,TRUE,FALSE,9
"846","9e9a453bb8a8ff15fc3a7d1a12333bf3","599fbef7df2d85988f9a54e1131eb03b","67.171.228",0,0,"x",6,0.0999999999999996,0,0,16,10,1.26666666666667,TRUE,FALSE,80
"847","9e9a453bb8a8ff15fc3a7d1a12333bf3","599fbef7df2d85988f9a54e1131eb03b","67.171.228",1,0,"y",6,0.0999999999999996,0.25,0.0999999999999996,3,3,5,TRUE,FALSE,80
"848","9e9a453bb8a8ff15fc3a7d1a12333bf3","599fbef7df2d85988f9a54e1131eb03b","67.171.228",2,0,"x",6,1,0.775,1,17,16,1.15,FALSE,TRUE,80
"849","9e9a453bb8a8ff15fc3a7d1a12333bf3","599fbef7df2d85988f9a54e1131eb03b","67.171.228",3,0,"x",6,0.25,0.3,0.3,4,3,32,FALSE,TRUE,80
"850","9f0355d0646eeca934090bc718f61a0e","8176955f613038452053fbaa7560b216","75.128.189",5,0,"x",21,0.2,0.25,0.0999999999999996,5,4,7,FALSE,TRUE,110
"851","9f0355d0646eeca934090bc718f61a0e","8176955f613038452053fbaa7560b216","75.128.189",10,0,"y",21,0.75,0.2,0.2,61,38,1.55,FALSE,TRUE,110
"852","a1ea1b5af427e159733a357262876902","104ef4a942e9ec95d096603c418864dd","67.176.82",0,0,"y",1,0.775,1.2,0.775,8,8,6,FALSE,FALSE,17
"853","a391b328763344902c8c046896ecda9a","65658bdfd2e63ebc2f09266612d1319f","65.3.160",0,0,"x",1,0.0999999999999996,0.45,0.0999999999999996,7,7,21,TRUE,FALSE,93
"854","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",0,0,"x",13,0,0,0,15,13,26,TRUE,FALSE,134
"855","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",1,0,"y",13,-0.25,0,-0.25,8,5,18,TRUE,FALSE,134
"856","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",2,0,"x",13,1,1.1,1,2,2,12,FALSE,TRUE,134
"857","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",4,0,"x",13,0,0,0,11,6,25,FALSE,TRUE,134
"858","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",5,0,"y",13,0.0999999999999996,0,0.0999999999999996,8,5,14,FALSE,TRUE,134
"859","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",7,0,"x",13,0.3,0.6,0.3,9,9,23,FALSE,TRUE,134
"860","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",8,0,"y",13,0.5,0.5,0.5,7,4,18,FALSE,TRUE,134
"861","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",9,0,"x",13,0.45,0.2,0.45,6,6,11,FALSE,TRUE,134
"862","a4a4084f1fdb094f077c7d970726f658","9b18357932f736d5c97af2ed38a1b046","24.154.72",10,0,"x",13,0.6,0.55,0.6,3,3,7,FALSE,TRUE,134
"863","a58dbb6c0661a80474a202e91d95e5db","0407225e477036bcf527ae85eed9ade3","24.211.16",0,0,"x",1,0.0999999999999996,0.0999999999999996,0.0999999999999996,14,8,18,TRUE,FALSE,5
"864","a9d63072e73614bbb2b3c9ff2d450a21","b9293de9ecd1427509e1e61f8761c742","125.203.133",0,0,"x",3,0.0999999999999996,0.0999999999999996,0.0999999999999996,15,8,26,FALSE,FALSE,154
"865","a9d63072e73614bbb2b3c9ff2d450a21","b9293de9ecd1427509e1e61f8761c742","125.203.133",2,0,"x",3,0.75,0.775,0.75,2,2,3,FALSE,FALSE,154
"866","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",1,0,"y",13,-0.25,-0.25,-0.25,3,2,5,TRUE,FALSE,71
"867","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",2,0,"x",13,0.25,0,0.25,4,4,12,FALSE,TRUE,71
"868","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",3,0,"x",13,0.5,0.525,0.5,2,2,5,FALSE,TRUE,71
"869","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",4,0,"y",13,0.55,0.55,0.55,3,2,4,FALSE,TRUE,71
"870","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",5,0,"x",13,1,1.1,1,3,3,11,FALSE,TRUE,71
"871","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",6,0,"y",13,1.1,0.45,1.1,19,19,19,FALSE,TRUE,71
"872","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",8,0,"y",13,0.25,0.2,0.25,2,2,6,FALSE,TRUE,71
"873","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",9,0,"y",13,0.5,0.0999999999999996,0.2,21,14,48,FALSE,TRUE,71
"874","aa5b83f0096ef53b8ee1e24ff77d37ed","5416a213780c3cb5cfdb40ce30ff10e5","108.39.78",11,0,"y",13,0.3,0.4,0.3,3,3,26,FALSE,TRUE,71
"875","aabeffd52f5b8be79c48084018991dd6","0b751349e4c491ce56bbff86104331af","68.112.19",0,0,"y",4,0.0999999999999996,0.0999999999999996,0.0999999999999996,3,2,10,FALSE,FALSE,12
"876","aabeffd52f5b8be79c48084018991dd6","0b751349e4c491ce56bbff86104331af","68.112.19",1,0,"x",4,0.2,0.35,0.2,4,4,7,FALSE,FALSE,12
"877","aabeffd52f5b8be79c48084018991dd6","0b751349e4c491ce56bbff86104331af","68.112.19",2,0,"y",4,0.75,0.0999999999999996,0.75,40,34,49,FALSE,FALSE,12
"878","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",0,0,"x",12,0,0,0,8,6,19,TRUE,FALSE,184
"879","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",1,0,"y",12,0.0999999999999996,-0.25,0.0999999999999996,9,6,23,TRUE,FALSE,184
"880","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",2,0,"y",12,0.55,0.45,0.45,6,5,19,FALSE,TRUE,184
"881","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",3,0,"x",12,0,0.2,0,9,6,22,FALSE,TRUE,184
"882","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",4,0,"y",12,0.0999999999999996,0.0999999999999996,0.0999999999999996,5,3,14,FALSE,TRUE,184
"883","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",5,0,"y",12,0.35,0.55,0.35,6,6,13,FALSE,TRUE,184
"884","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",6,0,"x",12,0.3,0.0999999999999996,0.3,4,4,11,FALSE,TRUE,184
"885","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",7,0,"y",12,0.2,0.25,0.2,2,2,3,FALSE,TRUE,184
"886","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",8,0,"x",12,0.6,0.75,0.6,22,15,25,FALSE,TRUE,184
"887","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",9,0,"x",12,0.35,0.45,0.35,3,3,4,FALSE,TRUE,184
"888","b0d3ab993d39bd31249710081a2eda48","e1efb16a0116c004df2f77c222659930","68.101.75",10,0,"x",12,1,0.65,1,11,11,13,FALSE,TRUE,184
"889","b1f12f7e72685c79564ea84d3eea92ea","c6a8ea49b857d33c743d7e1f8080bd54","24.21.154",0,0,"y",3,0.775,0.2,0.775,24,21,1.13333333333333,FALSE,FALSE,167
"890","b1f12f7e72685c79564ea84d3eea92ea","c6a8ea49b857d33c743d7e1f8080bd54","24.21.154",1,0,"x",3,0.25,0.525,0.25,7,7,11,FALSE,FALSE,167
"891","b292eae9b0916f38b86cb6fb1299dc28","fbd8726798c9baf99f96b319dbb3ef64","108.35.222",0,0,"x",1,0.0999999999999996,-0.75,0.0999999999999996,59,32,49,TRUE,FALSE,200
"892","b3c2ecbb22a3c6a3f6d0d51c0459bfc2","f1b3c51bbede9a1e292f2a20ae6c328a","75.170.255",0,0,"y",5,-0.25,0.5,-0.25,15,13,24,FALSE,FALSE,194
"893","b3c2ecbb22a3c6a3f6d0d51c0459bfc2","f1b3c51bbede9a1e292f2a20ae6c328a","75.170.255",2,0,"x",5,0.75,0.65,0.75,6,6,11,FALSE,FALSE,194
"894","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",0,0,"x",31,0.0999999999999996,0.2,0.0999999999999996,2,2,1,TRUE,FALSE,4
"895","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",1,0,"y",31,0.0999999999999996,-1,0.0999999999999996,6,6,7,TRUE,FALSE,4
"896","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",2,0,"x",31,1,-0.75,1,38,33,27,FALSE,TRUE,4
"897","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",6,0,"y",31,0.25,0.3,0.25,2,2,2,FALSE,TRUE,4
"898","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",7,0,"x",31,0,0.3,0,5,5,5,FALSE,TRUE,4
"899","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",10,0,"x",31,0.6,0.75,0.6,7,7,7,FALSE,TRUE,4
"900","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",18,0,"y",31,0.75,0.9,0.75,5,5,3,FALSE,TRUE,4
"901","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",19,0,"y",31,0.55,0.675,0.55,6,6,4,FALSE,TRUE,4
"902","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",20,0,"y",31,0.5,0.4,0.5,3,3,5,FALSE,TRUE,4
"903","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",21,0,"x",31,0.3,0.4,0.3,3,3,3,FALSE,TRUE,4
"904","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",22,0,"y",31,0,0.0999999999999996,0,2,2,2,FALSE,TRUE,4
"905","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",26,0,"x",31,1,-4,1,37,37,25,FALSE,TRUE,4
"906","b3c540760d5a98307eed3d2eae77256b","0383027f01374459e816431d10a899a6","65.128.51",30,0,"y",31,1,0.25,0.25,3,2,2,FALSE,TRUE,4
"907","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",1,0,"y",14,0.0999999999999996,0.3,0.3,10,7,14,TRUE,FALSE,125
"908","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",2,0,"x",14,0.25,-0.25,0.25,6,6,16,FALSE,TRUE,125
"909","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",3,0,"y",14,1,0.5,1,21,19,37,FALSE,TRUE,125
"910","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",4,0,"x",14,0.525,0.3,0.525,10,8,12,FALSE,TRUE,125
"911","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",6,0,"y",14,-0.25,0.2,-0.25,4,4,7,FALSE,TRUE,125
"912","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",7,0,"y",14,0.5,0.35,0.5,4,4,7,FALSE,TRUE,125
"913","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",8,0,"x",14,1,0.3,1,21,21,24,FALSE,TRUE,125
"914","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",9,0,"y",14,0.25,0.4,0.25,4,4,8,FALSE,TRUE,125
"915","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",10,0,"y",14,0.75,0.3,0.75,15,15,28,FALSE,TRUE,125
"916","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",11,0,"y",14,0.25,0.35,0.25,3,3,10,FALSE,TRUE,125
"917","b45aeecc5353236091441f79366fcf26","9180016b309df865622c23bb23013178","71.236.27",12,1,"x",14,0.55,-1,-1,27,21,21,FALSE,TRUE,125
"918","b46d0a8339ef24c3bbe66129915cecd2","d3314e01e567ff879b5d6ac463c817e7","206.76.111",0,0,"x",3,0.0999999999999996,0,0,48,24,53,FALSE,FALSE,175
"919","b46d0a8339ef24c3bbe66129915cecd2","d3314e01e567ff879b5d6ac463c817e7","206.76.111",2,0,"x",3,0.6,0.9,0.6,11,11,9,FALSE,FALSE,175
"920","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",0,0,"x",14,0.0999999999999996,0,0,7,4,23,TRUE,FALSE,107
"921","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",1,0,"y",14,0.0999999999999996,-0.25,-0.25,5,4,11,TRUE,FALSE,107
"922","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",2,0,"x",14,0,0,0,5,3,19,FALSE,TRUE,107
"923","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",3,0,"y",14,1,0.9,1,5,4,28,FALSE,TRUE,107
"924","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",4,0,"y",14,0.55,0.45,0.55,4,4,11,FALSE,TRUE,107
"925","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",5,0,"x",14,0.35,0.25,0.35,3,3,8,FALSE,TRUE,107
"926","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",6,0,"y",14,0,0.2,0,3,3,5,FALSE,TRUE,107
"927","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",8,0,"y",14,0.35,0.4,0.35,2,2,3,FALSE,TRUE,107
"928","b7934825bf16ff139959010d75326f84","7a10627d9a9fcd5a2f92bf9b041ab3ff","63.155.172",12,0,"x",14,0.35,0.0999999999999996,0.35,5,5,13,FALSE,TRUE,107
"929","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",0,0,"x",31,0.775,0.625,0.775,22,14,41,FALSE,FALSE,106
"930","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",0,0,"y",31,0.0999999999999996,0.0999999999999996,0.0999999999999996,3,2,7,FALSE,FALSE,106
"931","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",1,0,"y",31,0.65,0.0999999999999996,0.2,40,25,46,FALSE,FALSE,106
"932","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",2,0,"x",31,0,0.0999999999999996,0.0999999999999996,13,6,7.12084490740741,FALSE,FALSE,106
"933","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",3,0,"y",31,0,0.0999999999999996,0.0999999999999996,29,20,7.02174768518519,FALSE,FALSE,106
"934","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",4,0,"y",31,0.6,0.25,0.25,90,39,1.96666666666667,FALSE,FALSE,106
"935","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",5,0,"y",31,0.3,0.0999999999999996,0.0999999999999996,7,6,7.0203587962963,FALSE,FALSE,106
"936","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",6,0,"y",31,0.75,0.2,0.6,28,17,7.02041666666667,FALSE,FALSE,106
"937","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",7,0,"x",31,0.25,0.25,0.25,6,5,7.02,FALSE,FALSE,106
"938","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",8,0,"x",31,0,0.2,0.2,13,7,7.02010416666667,FALSE,FALSE,106
"939","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",9,0,"x",31,0.35,0.3,0.35,10,6,28,FALSE,FALSE,106
"940","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",9,0,"y",31,0.75,0.2,0.75,17,17,23,FALSE,FALSE,106
"941","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",12,0,"y",31,0,0.0999999999999996,0,10,6,10,FALSE,FALSE,106
"942","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",14,0,"x",31,0.75,0.7,0.7,5,4,21,FALSE,FALSE,106
"943","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",15,0,"y",31,0.35,0.2,0.35,4,4,10,FALSE,FALSE,106
"944","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",17,0,"x",31,0.5,0.35,0.5,4,4,11,FALSE,FALSE,106
"945","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",18,0,"y",31,0.55,0.2,0.2,11,10,38,FALSE,FALSE,106
"946","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",19,0,"y",31,0.25,0.0999999999999996,0.25,3,3,5,FALSE,FALSE,106
"947","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",21,0,"y",31,0.725,0.2,0.725,16,16,29,FALSE,FALSE,106
"948","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",22,0,"x",31,0,0.2,0.2,5,4,21,FALSE,FALSE,106
"949","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",24,0,"y",31,0.6,0.2,0.6,11,11,20,FALSE,FALSE,106
"950","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",25,0,"y",31,0.3,0.2,0.3,4,4,30,FALSE,FALSE,106
"951","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",26,0,"y",31,0.75,0.2,0.2,19,18,29,FALSE,FALSE,106
"952","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",28,0,"x",31,0,0.2,0,3,3,7,FALSE,FALSE,106
"953","b858ed907c846437af5cc76e55bc54ed","793fbaebcedece9171062f8c00e3c3d8","54.240.196",30,0,"y",31,0.35,0.5,0.35,2,2,3,FALSE,FALSE,106
"954","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",0,0,"x",22,0.0999999999999996,0.95,0.95,36,29,45,FALSE,FALSE,116
"955","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",1,0,"y",22,1,0.9,1,9,6,26,FALSE,FALSE,116
"956","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",2,0,"y",22,0.75,0.8,0.75,3,3,28,FALSE,FALSE,116
"957","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",4,0,"x",22,0,0.6,0,13,13,32,FALSE,FALSE,116
"958","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",5,0,"y",22,0.625,0.7,0.625,4,4,6,FALSE,FALSE,116
"959","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",6,0,"x",22,0.5,0.6,0.5,5,5,12,FALSE,FALSE,116
"960","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",7,0,"x",22,0.35,0.5,0.35,4,4,8,FALSE,FALSE,116
"961","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",8,0,"y",22,0,0.55,0,11,11,19,FALSE,FALSE,116
"962","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",9,0,"x",22,0.25,0.55,0.25,8,8,35,FALSE,FALSE,116
"963","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",11,0,"y",22,0.25,0.6,0.25,10,10,16,FALSE,FALSE,116
"964","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",13,0,"y",22,0.35,0.65,0.35,10,10,17,FALSE,FALSE,116
"965","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",14,0,"y",22,0.55,0.625,0.55,4,4,6,FALSE,FALSE,116
"966","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",15,0,"x",22,0.65,0.675,0.65,2,2,2,FALSE,FALSE,116
"967","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",16,0,"y",22,0.5,0.575,0.5,4,4,8,FALSE,FALSE,116
"968","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",17,0,"y",22,0.3,0.525,0.3,6,6,15,FALSE,FALSE,116
"969","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",18,0,"x",22,0.6,0.675,0.6,4,4,10,FALSE,FALSE,116
"970","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",19,0,"x",22,0.3,0.5,0.3,5,5,7,FALSE,FALSE,116
"971","ba2e715bd583ddc60d62e2927bf3f371","88facf24cfa2fa5371b32b4c2598b634","65.110.254",20,0,"x",22,0,0.575,0,12,12,26,FALSE,FALSE,116
"972","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",0,0,"x",14,0,0.0999999999999996,0,53,26,51,TRUE,FALSE,10
"973","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",2,0,"y",14,0.5,0.3,0.5,5,5,31,FALSE,TRUE,10
"974","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",4,0,"y",14,0,0.2,0,54,32,51,FALSE,TRUE,10
"975","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",5,0,"y",14,1,0,1,35,30,1.5,FALSE,TRUE,10
"976","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",7,0,"y",14,0.35,0,0.35,10,8,30,FALSE,TRUE,10
"977","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",9,0,"x",14,0,0.0999999999999996,0,2,2,8,FALSE,TRUE,10
"978","ba9e85c0d95a61fb9e2e880b982a16de","09e4820ff365a1f46059594f6d5db38f","173.59.74",10,0,"y",14,0.55,0.2,0.55,9,9,35,FALSE,TRUE,10
"979","bbdb407f5c769ba6a770f4860bc36391","ada30fc95217de7c01d656697fcad4fe","207.54.148",2,2,"x",4,0,0.0999999999999996,0,2,2,6,FALSE,TRUE,146
"980","bbdb407f5c769ba6a770f4860bc36391","ada30fc95217de7c01d656697fcad4fe","207.54.148",3,2,"y",4,0.25,0.25,0.25,4,2,51,FALSE,TRUE,146
"981","bd7b86d0bd6634a1b52890c4c641fb68","a96ccc07741b4834968def0358318626","71.75.207",0,0,"x",13,0,0.25,0.35,51,35,1.01666666666667,TRUE,FALSE,142
"982","bd7b86d0bd6634a1b52890c4c641fb68","a96ccc07741b4834968def0358318626","71.75.207",1,0,"y",13,0.3,0.45,0.3,5,5,8,TRUE,FALSE,142
"983","bd7b86d0bd6634a1b52890c4c641fb68","a96ccc07741b4834968def0358318626","71.75.207",2,0,"x",13,0.25,-0.25,0,27,14,52,FALSE,TRUE,142
"984","bd7b86d0bd6634a1b52890c4c641fb68","a96ccc07741b4834968def0358318626","71.75.207",3,0,"x",13,0.5,0.4,0.4,7,5,30,FALSE,TRUE,142
