"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/07/2011","48-201-0046","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/08/2011","48-201-0046","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/09/2011","48-201-0046","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/10/2011","48-201-0046","1","0.02600","ppm","22.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/11/2011","48-201-0046","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/12/2011","48-201-0046","1","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/13/2011","48-201-0046","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/14/2011","48-201-0046","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/15/2011","48-201-0046","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/16/2011","48-201-0046","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/17/2011","48-201-0046","1","0.05100","ppm","43.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/18/2011","48-201-0046","1","0.06600","ppm","71.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/19/2011","48-201-0046","1","0.06900","ppm","80.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/20/2011","48-201-0046","1","0.06200","ppm","58.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/21/2011","48-201-0046","1","0.04700","ppm","40.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/22/2011","48-201-0046","1","0.05400","ppm","46.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/23/2011","48-201-0046","1","0.05600","ppm","47.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/24/2011","48-201-0046","1","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/25/2011","48-201-0046","1","0.04900","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/26/2011","48-201-0046","1","0.09900","ppm","159.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/27/2011","48-201-0046","1","0.08000","ppm","111.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/28/2011","48-201-0046","1","0.07400","ppm","97.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/29/2011","48-201-0046","1","0.08400","ppm","122.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/30/2011","48-201-0046","1","0.08000","ppm","111.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"08/31/2011","48-201-0046","1","0.06600","ppm","71.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/01/2011","48-201-0046","1","0.04400","ppm","37.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/02/2011","48-201-0046","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/03/2011","48-201-0046","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/04/2011","48-201-0046","1","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/05/2011","48-201-0046","1","0.05400","ppm","46.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/06/2011","48-201-0046","1","0.05300","ppm","45.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/07/2011","48-201-0046","1","0.04900","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/08/2011","48-201-0046","1","0.07200","ppm","90.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/09/2011","48-201-0046","1","0.07600","ppm","101.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/10/2011","48-201-0046","1","0.06900","ppm","80.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/11/2011","48-201-0046","1","0.07300","ppm","93.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/12/2011","48-201-0046","1","0.07400","ppm","97.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/13/2011","48-201-0046","1","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/14/2011","48-201-0046","1","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/15/2011","48-201-0046","1","0.08500","ppm","124.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/16/2011","48-201-0046","1","0.05600","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/17/2011","48-201-0046","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/18/2011","48-201-0046","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/19/2011","48-201-0046","1","0.05400","ppm","46.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/20/2011","48-201-0046","1","0.07300","ppm","93.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/21/2011","48-201-0046","1","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/22/2011","48-201-0046","1","0.06000","ppm","51.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/23/2011","48-201-0046","1","0.06500","ppm","67.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/24/2011","48-201-0046","1","0.07400","ppm","97.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/25/2011","48-201-0046","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/26/2011","48-201-0046","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/27/2011","48-201-0046","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/28/2011","48-201-0046","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/29/2011","48-201-0046","1","0.03500","ppm","30.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"09/30/2011","48-201-0046","1","0.04400","ppm","37.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/01/2011","48-201-0046","1","0.04300","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/02/2011","48-201-0046","1","0.04900","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/03/2011","48-201-0046","1","0.04900","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/04/2011","48-201-0046","1","0.06000","ppm","51.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/05/2011","48-201-0046","1","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/06/2011","48-201-0046","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/07/2011","48-201-0046","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/08/2011","48-201-0046","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/09/2011","48-201-0046","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/10/2011","48-201-0046","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/11/2011","48-201-0046","1","0.05500","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/12/2011","48-201-0046","1","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/13/2011","48-201-0046","1","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/14/2011","48-201-0046","1","0.06100","ppm","54.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/15/2011","48-201-0046","1","0.06200","ppm","58.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/16/2011","48-201-0046","1","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/17/2011","48-201-0046","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/18/2011","48-201-0046","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/19/2011","48-201-0046","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/20/2011","48-201-0046","1","0.04700","ppm","40.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/21/2011","48-201-0046","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/22/2011","48-201-0046","1","0.05000","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/23/2011","48-201-0046","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/24/2011","48-201-0046","1","0.04600","ppm","39.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/25/2011","48-201-0046","1","0.04400","ppm","37.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
"10/26/2011","48-201-0046","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.828086","-95.284096"
